record_id,source_type,full_name,phone_number,imsi,imei,account_number,social_handle,ip_address,source_port,address,phone,national_id,email,device_id
REC-00050,NETWORK,,+919872110011,,,,,103.15.24.88,,,+919872110011,,,
REC-00051,NETWORK,,+919988220022,,,,,103.15.24.88,,,+919988220022,,,
REC-00052,NETWORK,,+919872110011,,,,,103.15.24.88,,,+919872110011,,,
REC-00053,NETWORK,,+919988220022,,,,,103.15.24.88,,,+919988220022,,,
REC-00054,NETWORK,,+919872110011,,,,,103.15.24.88,,,+919872110011,,,
REC-00055,NETWORK,,+919988220022,,,,,103.15.24.88,,,+919988220022,,,
REC-00056,NETWORK,,+919872110011,,,,,103.15.24.88,,,+919872110011,,,
REC-00057,NETWORK,,+919988220022,,,,,103.15.24.88,,,+919988220022,,,
REC-00058,NETWORK,,+919872110011,,,,,103.15.24.88,,,+919872110011,,,
REC-00059,NETWORK,,+919988220022,,,,,103.15.24.88,,,+919988220022,,,
REC-00060,NETWORK,,+919872110011,,,,,103.15.24.88,,,+919872110011,,,
REC-00061,NETWORK,,+919988220022,,,,,103.15.24.88,,,+919988220022,,,
REC-00062,NETWORK,,+919872110011,,,,,103.15.24.88,,,+919872110011,,,
REC-00063,NETWORK,,+919988220022,,,,,103.15.24.88,,,+919988220022,,,
REC-00064,NETWORK,,+919872110011,,,,,103.15.24.88,,,+919872110011,,,
REC-00065,NETWORK,,+919988220022,,,,,103.15.24.88,,,+919988220022,,,
REC-00066,NETWORK,,+919872110011,,,,,103.15.24.88,,,+919872110011,,,
REC-00067,NETWORK,,+919988220022,,,,,103.15.24.88,,,+919988220022,,,
REC-00068,NETWORK,,+919872110011,,,,,103.15.24.88,,,+919872110011,,,
REC-00069,KYC,Aaftab Amin Poonawala,+919872110011,,,HDFC-AAFTAB-9921,,,,,+919872110011,PAN-AAP941127K,aaftab.poonawala@mail.test,
REC-00070,KYC,Aaftab Poonawala,+919872110011,,,PAYTM-AAFTAB-001,,,,,+919872110011,AADHAAR-882199014412,aaftab.p@cloudmail.test,
REC-00071,KYC,Shraddha Walkar,+919988220022,,,ICICI-SHRADDHA-4412,,,,,+919988220022,PAN-SW951216M,shraddha.walkar@mail.test,
REC-00072,KYC,Shraddha Vikas Walkar,+919988220022,,,ICICI-SHRADDHA-4412,,,,,+919988220022,AADHAAR-991244018823,shraddha.v.walkar@mail.test,
REC-00073,KYC,Laxman Nadar,+919820334455,,,SBI-LAXMAN-1102,,,,,+919820334455,PAN-LN950412R,laxman.nadar@mail.test,
REC-00074,KYC,Sneha Roy,+919811556677,,,AXIS-SNEHA-7788,,,,,+919811556677,PAN-SR930819P,sneha.roy.psych@mail.test,
REC-00075,KYC,Tilak Raj Sharma,+919810889900,,,PNB-TILAK-3301,,,,,+919810889900,GSTIN-07AABCT1234F1Z5,tilakelectronics.delhi@mail.test,
REC-00076,BANKING,Shraddha Walkar,,,,ICICI-SHRADDHA-4412,,,,,,,,
REC-00077,BANKING,Aaftab Amin Poonawala,,,,HDFC-AAFTAB-9921,,,,,,,,
REC-00078,BANKING,Shraddha Walkar,,,,ICICI-SHRADDHA-4412,,,,,,,,
REC-00079,BANKING,Aaftab Amin Poonawala,,,,HDFC-AAFTAB-9921,,,,,,,,
REC-00080,BANKING,Shraddha Walkar,,,,ICICI-SHRADDHA-4412,,,,,,,,
REC-00081,BANKING,Aaftab Amin Poonawala,,,,HDFC-AAFTAB-9921,,,,,,,,
REC-00082,BANKING,Aaftab Amin Poonawala,,,,HDFC-AAFTAB-9921,,,,,,,,
REC-00083,BANKING,Aaftab Amin Poonawala,,,,HDFC-AAFTAB-9921,,,,,,,,
REC-00084,BANKING,Aaftab Amin Poonawala,,,,HDFC-AAFTAB-9921,,,,,,,,
REC-00085,BANKING,Shraddha Walkar,,,,ICICI-SHRADDHA-4412,,,,,,,,
REC-00086,BANKING,Aaftab Amin Poonawala,,,,HDFC-AAFTAB-9921,,,,,,,,
REC-00087,BANKING,Aaftab Amin Poonawala,,,,HDFC-AAFTAB-9921,,,,,,,,
REC-00088,BANKING,Aaftab Amin Poonawala,,,,HDFC-AAFTAB-9921,,,,,,,,
REC-00089,BANKING,Aaftab Amin Poonawala,,,,HDFC-AAFTAB-9921,,,,,,,,
REC-00090,BANKING,Aaftab Amin Poonawala,,,,HDFC-AAFTAB-9921,,,,,,,,
REC-00091,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Mehrauli Rented Flat,+919872110011,,,
REC-00092,GENERAL,Shraddha Walkar,+919988220022,,,,,,,Mehrauli Rented Flat,+919988220022,,,
REC-00093,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Mehrauli Rented Flat,+919872110011,,,
REC-00094,GENERAL,Shraddha Walkar,+919988220022,,,,,,,Mehrauli Rented Flat,+919988220022,,,
REC-00095,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Mehrauli Rented Flat,+919872110011,,,
REC-00096,GENERAL,Shraddha Walkar,+919988220022,,,,,,,Mehrauli Rented Flat,+919988220022,,,
REC-00097,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Mehrauli Rented Flat,+919872110011,,,
REC-00098,GENERAL,Shraddha Walkar,+919988220022,,,,,,,Mehrauli Rented Flat,+919988220022,,,
REC-00099,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Mehrauli Rented Flat,+919872110011,,,
REC-00100,GENERAL,Shraddha Walkar,+919988220022,,,,,,,Mehrauli Rented Flat,+919988220022,,,
REC-00101,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Mehrauli Rented Flat,+919872110011,,,
REC-00102,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,"Tilak Electronics, Chhatarpur",+919872110011,,,
REC-00103,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Mehrauli Rented Flat,+919872110011,,,
REC-00104,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Mehrauli Rented Flat,+919872110011,,,
REC-00105,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Chhatarpur Forest Disposal Zone,+919872110011,,,
REC-00106,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Mehrauli Rented Flat,+919872110011,,,
REC-00107,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Mehrauli Rented Flat,+919872110011,,,
REC-00108,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Chhatarpur Forest Disposal Zone,+919872110011,,,
REC-00109,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Mehrauli Rented Flat,+919872110011,,,
REC-00110,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Mehrauli Rented Flat,+919872110011,,,
REC-00111,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Chhatarpur Forest Disposal Zone,+919872110011,,,
REC-00112,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Mehrauli Rented Flat,+919872110011,,,
REC-00113,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Mehrauli Rented Flat,+919872110011,,,
REC-00114,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Chhatarpur Forest Disposal Zone,+919872110011,,,
REC-00115,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Mehrauli Rented Flat,+919872110011,,,
REC-00116,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Mehrauli Rented Flat,+919872110011,,,
REC-00117,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Chhatarpur Forest Disposal Zone,+919872110011,,,
REC-00118,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Mehrauli Rented Flat,+919872110011,,,
REC-00119,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Mehrauli Rented Flat,+919872110011,,,
REC-00120,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Chhatarpur Forest Disposal Zone,+919872110011,,,
REC-00121,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Mehrauli Rented Flat,+919872110011,,,
REC-00122,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Mehrauli Rented Flat,+919872110011,,,
REC-00123,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Chhatarpur Forest Disposal Zone,+919872110011,,,
REC-00124,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Mehrauli Rented Flat,+919872110011,,,
REC-00125,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Mehrauli Rented Flat,+919872110011,,,
REC-00126,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Chhatarpur Forest Disposal Zone,+919872110011,,,
REC-00127,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Mehrauli Rented Flat,+919872110011,,,
REC-00128,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Mehrauli Rented Flat,+919872110011,,,
REC-00129,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Chhatarpur Forest Disposal Zone,+919872110011,,,
REC-00130,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Mehrauli Rented Flat,+919872110011,,,
REC-00131,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Mehrauli Rented Flat,+919872110011,,,
REC-00132,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Chhatarpur Forest Disposal Zone,+919872110011,,,
REC-00133,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Mehrauli Rented Flat,+919872110011,,,
REC-00134,GENERAL,Shraddha Walkar,+919988220022,,,,,,,Mehrauli Rented Flat,+919988220022,,,
REC-00135,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Mehrauli Rented Flat,+919872110011,,,
REC-00136,GENERAL,Shraddha Walkar,+919988220022,,,,,,,Mehrauli Rented Flat,+919988220022,,,
REC-00137,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Mehrauli Rented Flat,+919872110011,,,
REC-00138,GENERAL,Shraddha Walkar,+919988220022,,,,,,,Mehrauli Rented Flat,+919988220022,,,
REC-00139,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Mehrauli Rented Flat,+919872110011,,,
REC-00140,GENERAL,Shraddha Walkar,+919988220022,,,,,,,Mehrauli Rented Flat,+919988220022,,,
REC-00141,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Mehrauli Rented Flat,+919872110011,,,
REC-00142,GENERAL,Shraddha Walkar,+919988220022,,,,,,,Mehrauli Rented Flat,+919988220022,,,
REC-00143,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Mehrauli Rented Flat,+919872110011,,,
REC-00144,GENERAL,Shraddha Walkar,+919988220022,,,,,,,Mehrauli Rented Flat,+919988220022,,,
REC-00145,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Mehrauli Rented Flat,+919872110011,,,
REC-00146,GENERAL,Shraddha Walkar,+919988220022,,,,,,,Mehrauli Rented Flat,+919988220022,,,
REC-00147,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Mehrauli Rented Flat,+919872110011,,,
REC-00148,GENERAL,Shraddha Walkar,+919988220022,,,,,,,Mehrauli Rented Flat,+919988220022,,,
REC-00149,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Mehrauli Rented Flat,+919872110011,,,
REC-00150,GENERAL,Shraddha Walkar,+919988220022,,,,,,,Mehrauli Rented Flat,+919988220022,,,
REC-00151,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Mehrauli Rented Flat,+919872110011,,,
REC-00152,GENERAL,Shraddha Walkar,+919988220022,,,,,,,Mehrauli Rented Flat,+919988220022,,,
REC-00153,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Mehrauli Rented Flat,+919872110011,,,
REC-00154,GENERAL,Shraddha Walkar,+919988220022,,,,,,,Mehrauli Rented Flat,+919988220022,,,
REC-00155,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Mehrauli Rented Flat,+919872110011,,,
REC-00156,GENERAL,Shraddha Walkar,+919988220022,,,,,,,Mehrauli Rented Flat,+919988220022,,,
REC-00157,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Mehrauli Rented Flat,+919872110011,,,
REC-00158,GENERAL,Shraddha Walkar,+919988220022,,,,,,,Mehrauli Rented Flat,+919988220022,,,
REC-00159,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Mehrauli Rented Flat,+919872110011,,,
REC-00160,GENERAL,Shraddha Walkar,+919988220022,,,,,,,Mehrauli Rented Flat,+919988220022,,,
REC-00161,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Mehrauli Rented Flat,+919872110011,,,
REC-00162,GENERAL,Shraddha Walkar,+919988220022,,,,,,,Mehrauli Rented Flat,+919988220022,,,
REC-00163,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Mehrauli Rented Flat,+919872110011,,,
REC-00164,GENERAL,Shraddha Walkar,+919988220022,,,,,,,Mehrauli Rented Flat,+919988220022,,,
REC-00165,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Mehrauli Rented Flat,+919872110011,,,
REC-00166,GENERAL,Shraddha Walkar,+919988220022,,,,,,,Mehrauli Rented Flat,+919988220022,,,
REC-00167,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Mehrauli Rented Flat,+919872110011,,,
REC-00168,GENERAL,Shraddha Walkar,+919988220022,,,,,,,Mehrauli Rented Flat,+919988220022,,,
REC-00169,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Mehrauli Rented Flat,+919872110011,,,
REC-00170,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Saket District Centre / Select Citywalk,+919872110011,,,
REC-00171,GENERAL,Sneha Roy,+919811556677,,,,,,,Saket District Centre / Select Citywalk,+919811556677,,,
REC-00172,GENERAL,Sneha Roy,+919811556677,,,,,,,Mehrauli Rented Flat,+919811556677,,,
REC-00173,GENERAL,Aaftab Amin Poonawala,+919872110011,,,,,,,Mehrauli Rented Flat,+919872110011,,,
REC-00174,TELECOM,,+919872110011,IMSI-AAP-01,IMEI-8642011001,,,,,,+919872110011,,,IMEI-8642011001
REC-00175,TELECOM,,+919988220022,IMSI-SW-01,IMEI-8642012002,,,,,,+919988220022,,,IMEI-8642012002
REC-00176,TELECOM,,+919872110011,IMSI-AAP-01,IMEI-8642011001,,,,,,+919872110011,,,IMEI-8642011001
REC-00177,TELECOM,,+919988220022,IMSI-SW-01,IMEI-8642012002,,,,,,+919988220022,,,IMEI-8642012002
REC-00178,TELECOM,,+919872110011,IMSI-AAP-01,IMEI-8642011001,,,,,,+919872110011,,,IMEI-8642011001
REC-00179,TELECOM,,+919872110011,IMSI-AAP-01,IMEI-8642011001,,,,,,+919872110011,,,IMEI-8642011001
REC-00180,TELECOM,,+919872110011,IMSI-AAP-01,IMEI-8642011001,,,,,,+919872110011,,,IMEI-8642011001
REC-00181,TELECOM,,+919872110011,IMSI-AAP-01,IMEI-8642011001,,,,,,+919872110011,,,IMEI-8642011001
REC-00182,TELECOM,,+919872110011,IMSI-AAP-01,IMEI-8642011001,,,,,,+919872110011,,,IMEI-8642011001
REC-00183,TELECOM,,+919872110011,IMSI-AAP-01,IMEI-8642011001,,,,,,+919872110011,,,IMEI-8642011001
REC-00184,TELECOM,,+919872110011,IMSI-AAP-01,IMEI-8642011001,,,,,,+919872110011,,,IMEI-8642011001
REC-00185,TELECOM,,+919872110011,IMSI-AAP-01,IMEI-8642011001,,,,,,+919872110011,,,IMEI-8642011001
REC-00186,TELECOM,,+919872110011,IMSI-AAP-01,IMEI-8642011001,,,,,,+919872110011,,,IMEI-8642011001
REC-00187,TELECOM,,+919872110011,IMSI-AAP-01,IMEI-8642011001,,,,,,+919872110011,,,IMEI-8642011001
REC-00188,TELECOM,,+919872110011,IMSI-AAP-01,IMEI-8642011001,,,,,,+919872110011,,,IMEI-8642011001
REC-00189,TELECOM,,+919872110011,IMSI-AAP-01,IMEI-8642011001,,,,,,+919872110011,,,IMEI-8642011001
REC-00190,TELECOM,,+919820334455,IMSI-LN-01,IMEI-8642013003,,,,,,+919820334455,,,IMEI-8642013003
REC-00191,TELECOM,,+919820334455,IMSI-LN-01,IMEI-8642013003,,,,,,+919820334455,,,IMEI-8642013003
REC-00192,TELECOM,,+919820334455,IMSI-LN-01,IMEI-8642013003,,,,,,+919820334455,,,IMEI-8642013003
REC-00193,TELECOM,,+919820334455,IMSI-LN-01,IMEI-8642013003,,,,,,+919820334455,,,IMEI-8642013003
REC-00194,TELECOM,,+919820334455,IMSI-LN-01,IMEI-8642013003,,,,,,+919820334455,,,IMEI-8642013003
REC-00195,TELECOM,,+919820334455,IMSI-LN-01,IMEI-8642013003,,,,,,+919820334455,,,IMEI-8642013003
REC-00196,TELECOM,,+919820334455,IMSI-LN-01,IMEI-8642013003,,,,,,+919820334455,,,IMEI-8642013003
REC-00197,TELECOM,,+919820334455,IMSI-LN-01,IMEI-8642013003,,,,,,+919820334455,,,IMEI-8642013003
REC-00198,TELECOM,,+919820334455,IMSI-LN-01,IMEI-8642013003,,,,,,+919820334455,,,IMEI-8642013003
REC-00199,TELECOM,,+919872110011,IMSI-AAP-01,IMEI-8642011001,,,,,,+919872110011,,,IMEI-8642011001
REC-00200,TELECOM,,+919872110011,IMSI-AAP-01,IMEI-8642011001,,,,,,+919872110011,,,IMEI-8642011001
REC-00201,TELECOM,,+919872110011,IMSI-AAP-01,IMEI-8642011001,,,,,,+919872110011,,,IMEI-8642011001
REC-00202,TELECOM,,+919988220022,IMSI-SW-01,IMEI-8642012002,,,,,,+919988220022,,,IMEI-8642012002
REC-00203,TELECOM,,+919872110011,IMSI-AAP-01,IMEI-8642011001,,,,,,+919872110011,,,IMEI-8642011001
REC-00204,TELECOM,,+919988220022,IMSI-SW-01,IMEI-8642012002,,,,,,+919988220022,,,IMEI-8642012002
REC-00205,TELECOM,,+919872110011,IMSI-AAP-01,IMEI-8642011001,,,,,,+919872110011,,,IMEI-8642011001
REC-00206,TELECOM,,+919988220022,IMSI-SW-01,IMEI-8642012002,,,,,,+919988220022,,,IMEI-8642012002
REC-00207,TELECOM,,+919872110011,IMSI-AAP-01,IMEI-8642011001,,,,,,+919872110011,,,IMEI-8642011001
REC-00208,TELECOM,,+919988220022,IMSI-SW-01,IMEI-8642012002,,,,,,+919988220022,,,IMEI-8642012002
REC-00209,TELECOM,,+919872110011,IMSI-AAP-01,IMEI-8642011001,,,,,,+919872110011,,,IMEI-8642011001
REC-00210,TELECOM,,+919988220022,IMSI-SW-01,IMEI-8642012002,,,,,,+919988220022,,,IMEI-8642012002
REC-00211,TELECOM,,+919872110011,IMSI-AAP-01,IMEI-8642011001,,,,,,+919872110011,,,IMEI-8642011001
REC-00212,TELECOM,,+919988220022,IMSI-SW-01,IMEI-8642012002,,,,,,+919988220022,,,IMEI-8642012002
REC-00213,TELECOM,,+919872110011,IMSI-AAP-01,IMEI-8642011001,,,,,,+919872110011,,,IMEI-8642011001
REC-00214,TELECOM,,+919988220022,IMSI-SW-01,IMEI-8642012002,,,,,,+919988220022,,,IMEI-8642012002
REC-00215,TELECOM,,+919872110011,IMSI-AAP-01,IMEI-8642011001,,,,,,+919872110011,,,IMEI-8642011001
REC-00216,TELECOM,,+919988220022,IMSI-SW-01,IMEI-8642012002,,,,,,+919988220022,,,IMEI-8642012002
REC-00217,TELECOM,,+919872110011,IMSI-AAP-01,IMEI-8642011001,,,,,,+919872110011,,,IMEI-8642011001
REC-00218,TELECOM,,+919988220022,IMSI-SW-01,IMEI-8642012002,,,,,,+919988220022,,,IMEI-8642012002
REC-00219,TELECOM,,+919872110011,IMSI-AAP-01,IMEI-8642011001,,,,,,+919872110011,,,IMEI-8642011001
REC-00220,TELECOM,,+919988220022,IMSI-SW-01,IMEI-8642012002,,,,,,+919988220022,,,IMEI-8642012002
REC-00221,TELECOM,,+919872110011,IMSI-AAP-01,IMEI-8642011001,,,,,,+919872110011,,,IMEI-8642011001
REC-00222,TELECOM,,+919988220022,IMSI-SW-01,IMEI-8642012002,,,,,,+919988220022,,,IMEI-8642012002
REC-00223,TELECOM,,+919872110011,IMSI-AAP-01,IMEI-8642011001,,,,,,+919872110011,,,IMEI-8642011001
REC-00224,TELECOM,,+919988220022,IMSI-SW-01,IMEI-8642012002,,,,,,+919988220022,,,IMEI-8642012002
REC-00225,TELECOM,,+919872110011,IMSI-AAP-01,IMEI-8642011001,,,,,,+919872110011,,,IMEI-8642011001
REC-00226,TELECOM,,+919988220022,IMSI-SW-01,IMEI-8642012002,,,,,,+919988220022,,,IMEI-8642012002
REC-00227,TELECOM,,+919872110011,IMSI-AAP-01,IMEI-8642011001,,,,,,+919872110011,,,IMEI-8642011001
REC-00228,TELECOM,,+919988220022,IMSI-SW-01,IMEI-8642012002,,,,,,+919988220022,,,IMEI-8642012002
REC-00229,TELECOM,,+919872110011,IMSI-AAP-01,IMEI-8642011001,,,,,,+919872110011,,,IMEI-8642011001
REC-00230,TELECOM,,+919988220022,IMSI-SW-01,IMEI-8642012002,,,,,,+919988220022,,,IMEI-8642012002
REC-00231,TELECOM,,+919872110011,IMSI-AAP-01,IMEI-8642011001,,,,,,+919872110011,,,IMEI-8642011001
REC-00232,TELECOM,,+919988220022,IMSI-SW-01,IMEI-8642012002,,,,,,+919988220022,,,IMEI-8642012002
REC-00233,TELECOM,,+919872110011,IMSI-AAP-01,IMEI-8642011001,,,,,,+919872110011,,,IMEI-8642011001
REC-00234,TELECOM,,+919988220022,IMSI-SW-01,IMEI-8642012002,,,,,,+919988220022,,,IMEI-8642012002
REC-00235,TELECOM,,+919872110011,IMSI-AAP-01,IMEI-8642011001,,,,,,+919872110011,,,IMEI-8642011001
REC-00236,TELECOM,,+919988220022,IMSI-SW-01,IMEI-8642012002,,,,,,+919988220022,,,IMEI-8642012002
REC-00237,TELECOM,,+919872110011,IMSI-AAP-01,IMEI-8642011001,,,,,,+919872110011,,,IMEI-8642011001
REC-00238,TELECOM,,+919988220022,IMSI-SW-01,IMEI-8642012002,,,,,,+919988220022,,,IMEI-8642012002
REC-00239,TELECOM,,+919872110011,IMSI-AAP-01,IMEI-8642011001,,,,,,+919872110011,,,IMEI-8642011001
REC-00240,TELECOM,,+919988220022,IMSI-SW-01,IMEI-8642012002,,,,,,+919988220022,,,IMEI-8642012002
REC-00241,TELECOM,,+919872110011,IMSI-AAP-01,IMEI-8642011001,,,,,,+919872110011,,,IMEI-8642011001
REC-00242,TELECOM,,+919988220022,IMSI-SW-01,IMEI-8642012002,,,,,,+919988220022,,,IMEI-8642012002
REC-00243,TELECOM,,+919872110011,IMSI-AAP-01,IMEI-8642011001,,,,,,+919872110011,,,IMEI-8642011001
REC-00244,TELECOM,,+919988220022,IMSI-SW-01,IMEI-8642012002,,,,,,+919988220022,,,IMEI-8642012002
